name,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,scale
GLM_full_with_model,0,-8664.190107451419,331.077392578125,0.0,0.9474017497451572,85.48649974929243,0.0,False,log
GLM_control,1,-8667.70712147806,326.3288879394531,3.5170140266418457,0.028126416135396595,85.49881287435198,2.0870160296072306,False,log
GLM_full_without_model,2,-8667.846307860355,328.7437744140625,3.656200408935547,0.024471834119446183,85.47952871841117,1.5937469092192693,False,log
