name,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,scale
GLM_full_without_model,0,-87729.22068235582,18.627567291259766,0.0,0.5914356329633286,53.9063223041796,0.0,False,log
GLM_control,1,-87729.59213802523,13.204401016235352,0.37145566940307617,0.4079306514751852,53.88721294840509,2.8895529064451653,False,log
GLM_full_with_model,2,-87736.05939027971,29.865835189819336,6.83870792388916,0.0006337155614862727,53.88368668614985,1.8365256030345312,False,log
