name,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,scale
GLM_full_without_model,0,-12242.919640938002,569.904541015625,0.0,0.5935508653069098,105.41821865456942,0.0,False,log
GLM_full_with_model,1,-12243.298388878065,572.3516235351562,0.37874794006347656,0.406415068787013,105.42093640806885,1.6094850981591127,False,log
GLM_control,2,-12252.685222068983,567.613525390625,9.765581130981445,3.4065906077130764e-05,105.48451116211406,3.3183847358416214,False,log
