Parameter,Mean,HDI_2.5%,HDI_97.5%,rope_overlap
Intercept,-1.967169,-2.011499,-1.9252394,0.0
ground_truth,-0.06257033,-0.124678664,-0.0007266623,0.3975195000416189
researched,0.07092577,0.010675123,0.13138583,0.3257778619468495
sub_compliance,0.05400964,0.013417321,0.09453122,0.4510038091683591
ground_truth_researched,0.033609282,-0.08260724,0.151262,0.42758936632043726
