name,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,scale
GLM_full_with_model,0,-130297.92918523063,28.705949783325195,0.0,0.6450710626289312,73.43371132638404,0.0,False,log
GLM_full_without_model,1,-130298.55079205742,19.61762237548828,0.6216068267822266,0.3464552489269794,73.40899328752319,3.6712648264866368,False,log
GLM_control,2,-130302.26157983055,13.485689163208008,4.332394599914551,0.008473688444089482,73.35592242810382,5.294389815649507,False,log
