Parameter,Mean,HDI_2.5%,HDI_97.5%,rope_overlap
Intercept,-0.00016991836,-0.11048651,0.1070676,0.45965576672955105
time,-0.013009392,-0.038188532,0.011990436,1.0
ground_truth,0.2151594,0.18918967,0.24172534,0.0
researched,-0.00905987,-0.033998344,0.016830584,1.0
sub_compliance,0.0019246903,-0.0107973525,0.014796156,1.0
ground_truth_researched,-0.022180963,-0.068175994,0.023871575,0.8025369472153498
time_ground_truth,-0.24600536,-0.29711285,-0.19602162,0.0
time_researched,-0.024690874,-0.07117728,0.021908235,0.7724964925396759
time_ground_truth_researched,-0.04732449,-0.12560275,0.030609444,0.5160252910769904
