name,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,scale
GLM_full_with_model,0,-271890.18200655957,38.14344787597656,0.0,0.9993034658679953,151.8358449721988,0.0,False,log
GLM_full_without_model,1,-271897.4507042982,20.593618392944336,7.268697738647461,0.0006965336064289262,151.70081442765496,6.079535512052776,False,log
GLM_control,2,-271911.547836981,13.783222198486328,21.365830421447754,5.255755341447715e-10,151.63920110088642,8.641857831163877,False,log
