name,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,scale
GLM_full_without_model,0,-12244.56004325505,570.5318603515625,0.0,0.5172397498940794,105.42673598682578,0.0,False,log
GLM_full_with_model,1,-12244.62912074681,573.4102783203125,0.0690774917602539,0.48271625059177264,105.42113511955534,1.9072690769146388,False,log
GLM_control,2,-12253.932126442152,567.429443359375,9.372083187103271,4.39995141480268e-05,105.47152730993487,3.3144002503665235,False,log
