name,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,scale
GLM_full_without_model,0,-87730.10962269014,17.782913208007812,0.0,0.5401681667697397,53.875701620404286,0.0,False,log
GLM_control,1,-87730.27326128191,12.04722785949707,0.16363859176635742,0.4586291444199315,53.82341710678074,2.919766455791178,False,log
GLM_full_with_model,2,-87736.21694347567,29.42841911315918,6.107320785522461,0.0012026888103288114,53.848785498287036,2.3981895114578955,False,log
