Parameter,Mean,HDI_2.5%,HDI_97.5%,rope_overlap
Intercept,0.0033982645,-0.1621716,0.16317408,0.30736538430094307
time,0.017322235,-1.2408011e-06,0.034923386,1.0
ground_truth,0.6674116,0.64913946,0.6856618,0.0
researched,-0.0032709884,-0.021109056,0.014498663,1.0
ground_truth_researched,0.1261375,0.090291835,0.16211691,0.0
time_ground_truth,0.18037741,0.1459597,0.21567793,0.0
time_researched,-0.0012897523,-0.0379258,0.034102794,1.0
time_ground_truth_researched,0.25865254,0.1912617,0.3253431,0.0
