Parameter,Mean,HDI_2.5%,HDI_97.5%,rope_overlap
Intercept,-1.8357823,-1.8825977,-1.7895262,0.0
ground_truth,0.0071058907,-0.06420411,0.078464754,0.7009237759385224
researched,0.10852777,0.037455626,0.17962877,0.08823307553752965
ground_truth_researched,-0.15478913,-0.28558162,-0.025073651,0.09568363314091356
