Parameter,Mean,HDI_2.5%,HDI_97.5%,rope_overlap
Intercept,0.005282561,-0.16430737,0.17755495,0.29251541888777577
time,-0.038125888,-0.06393707,-0.011760817,0.7328848336537119
ground_truth,0.737589,0.7104883,0.764297,0.0
researched,-0.0011153044,-0.027038837,0.024884516,1.0
ground_truth_researched,0.15703642,0.10599147,0.20771971,0.0
time_ground_truth,0.11975659,0.0696604,0.17013082,0.0
time_researched,0.046510395,-0.0029005106,0.09654983,0.5319288959150773
time_ground_truth_researched,0.2007968,0.11270178,0.29068747,0.0
