Parameter,Mean,HDI_2.5%,HDI_97.5%,rope_overlap
Intercept,-0.0014937811,-0.10787609,0.107122414,0.46511951108881083
time,-0.0131614115,-0.03797648,0.011632828,1.0
ground_truth,0.21522859,0.18970169,0.24104081,0.0
researched,-0.008959289,-0.03492752,0.016884545,1.0
ground_truth_researched,-0.022620069,-0.06930459,0.023642985,0.7923066602611647
time_ground_truth,-0.24637505,-0.29668793,-0.19593269,0.0
time_researched,-0.02508103,-0.07172849,0.020591855,0.764640283650419
time_ground_truth_researched,-0.047065735,-0.12313075,0.026539812,0.5113885392786721
