name,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,scale
GLM_full_with_model,0,-271890.23873682995,36.80882263183594,0.0,0.9993317981862528,151.82602263747918,0.0,False,log
GLM_full_without_model,1,-271897.5489894964,19.442577362060547,7.310252666473389,0.0006682012939091793,151.7167320035817,6.050802596133093,False,log
GLM_control,2,-271911.615572653,12.711295127868652,21.376835823059082,5.198378144873389e-10,151.65421635767913,8.60858367756943,False,log
